Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

357;08327;Tuttlingen;5,1 
358;08416;Tübingen;7,5 
359;12073;Uckermark;1,9 
360;03360;Uelzen;2,2 
361;08421;Ulm;17,7 
362;05978;Unna;14,9 
363;16064;Unstrut-Hainich-Kreis;3,5 
364;09778;Unterallgäu;4,1 
365;03460;Vechta;6,5 
366;03361;Verden;5,0 
367;05166;Viersen;11,4 
368;06535;Vogelsbergkreis;2,4 
369;14523;Vogtlandkreis;4,2 
370;13075;Vorpommern-Greifswald;2,3 
371;13073;Vorpommern-Rügen;2,2 
372;07233;Vulkaneifel;2,4 
373;06635;Waldeck-Frankenberg;2,8 
374;08337;Waldshut;3,7 
375;05570;Warendorf;6,1 
376;16063;Wartburgkreis;3,4 
377;09363;Weiden i.d.OPf.;14,5 
378;09190;Weilheim-Schongau;3,5 
379;16055;Weimar;11,3 
380;16071;Weimarer Land;3,4 
381;09577;Weißenburg-Gunzenhausen;3,5 
382;06636;Werra-Meißner-Kreis;3,1 
383;05170;Wesel;8,9 
384;03461;Wesermarsch;3,7 
385;07143;Westerwaldkreis;5,8 
386;06440;Wetteraukreis;6,0 
387;06414;Wiesbaden;16,2 
388;03405;Wilhelmshaven;19,2 
389;15091;Wittenberg;3,0 
390;03462;Wittmund;3,2 
391;03158;Wolfenbüttel;4,1 
392;03103;Wolfsburg;15,3 
393;07319;Worms;15,9 
394;09479;Wunsiedel i.Fichtelgebirge;3,4 
395;05124;Wuppertal;23,6 
396;09663;Würzburg;23,5 
397;09679;Würzburg (Landkreis);4,3 
398;08417;Zollernalbkreis;5,5 
399;07320;Zweibrücken;11,9 
400;14524;Zwickau;8,2 
;;Deutschland;5,2 
