Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

242;15090008;Altmärkische Wische;0,6 
243;09174111;Altomünster;2,9 
244;07231001;Altrich;4,2 
245;07338001;Altrip;13,6 
246;07232003;Altscheid;0,7 
247;08436005;Altshausen;6,5 
248;07135004;Altstrimmig;1,7 
249;09780112;Altusried;2,7 
250;13075003;Altwarp;0,9 
251;07140002;Altweidelbach;1,6 
252;13075004;Altwigshagen;1,1 
253;09171111;Altötting;11,6 
254;01060002;Alveslohe;4,4 
255;09671111;Alzenau;8,7 
256;07331003;Alzey;12,2 
257;16071102;Am Ettersberg;3,1 
258;15083025;Am Großen Bruch;1,8 
259;12072002;Am Mellensee;3,0 
260;16061116;Am Ohmberg;4,0 
261;13072005;Am Salzhaff;1,7 
262;09361000;Amberg;18,4 
263;09778111;Amberg (Gemeinde);6,4 
264;03355002;Amelinghausen;4,0 
265;09187113;Amerang;3,1 
266;09779112;Amerdingen;1,9 
267;07232004;Ammeldingen an der Our;1,1 
268;07232005;Ammeldingen bei Neuerburg;1,8 
269;08416048;Ammerbuch;4,8 
270;09573111;Ammerndorf;8,0 
271;01062090;Ammersbek;7,7 
272;09371111;Ammerthal;5,9 
273;09676112;Amorbach;1,9 
274;09183112;Ampfing;7,2 
275;08425008;Amstetten;3,1 
276;16063104;Amt Creuzburg;2,4 
277;03355049;Amt Neuhaus;1,2 
278;16070028;Amt Wachsenburg;5,3 
279;14521010;Amtsberg;3,4 
280;08436006;Amtzell;3,3 
281;06534001;Amöneburg;2,9 
282;15084012;An der Poststraße;1,8 
283;16065088;An der Schmücke;3,1 
284;09188117;Andechs;2,8 
285;03357003;Anderlingen;1,0 
286;07137003;Andernach;14,4 
287;03454001;Andervenne;2,7 
288;16068002;Andisleben;4,5 
289;08226102;Angelbachtal;6,1 
290;06534002;Angelburg;4,9 
291;09172112;Anger;1,9 
292;12073008;Angermünde;1,8 
293;15083030;Angern;3,2 
294;07138002;Anhausen;4,7 
295;13071005;Ankershagen;1,2 
296;13075005;Anklam;7,3 
297;03459002;Ankum;3,8 
298;14521020;Annaberg-Buchholz;12,6 
299;15091010;Annaburg;1,6 
300;07337501;Annweiler am Trifels;4,0 
301;16064073;Anrode;2,0 
302;05974004;Anröchte;5,4 
303;09561000;Ansbach;10,7 
304;07137004;Anschau;2,0 
305;09190113;Antdorf;2,5 
306;06535002;Antrifttal;2,2 
307;07131004;Antweiler;3,2 
308;09175111;Anzing;8,6 
309;03257002;Apelern;4,0 
310;03451001;Apen;5,3 
311;15081026;Apenburg-Winterfeld;2,0 
312;03359003;Apensen;5,2 
313;09181111;Apfeldorf;2,6 
314;09778113;Apfeltrach;2,9 
315;16071001;Apolda;10,2 
316;03353001;Appel;2,8 
317;01056001;Appen;6,4 
318;07339001;Appenheim;4,2 
319;08317005;Appenweier;8,1 
320;07233201;Arbach;0,7 
321;09571113;Arberg;2,6 
322;07131005;Aremberg;0,6 
323;15081030;Arendsee (Altmark);1,5 
324;07231003;Arenrath;1,9 
325;16061001;Arenshausen;4,9 
326;09185113;Aresing;3,7 
327;07137006;Arft;1,6 
328;08436094;Argenbühl;2,0 
329;07133004;Argenschwang;1,4 
330;07140003;Argenthal;1,8 
331;03255001;Arholzen;2,8 
332;01051002;Arkebek;1,6 
333;01054007;Arlewatt;2,3 
334;07331004;Armsheim;7,0 
335;01060003;Armstedt;2,0 
336;03352002;Armstorf;1,2 
337;09276113;Arnbruck;1,9 
338;15090010;Arneburg;6,0 
339;01059002;Arnis;17,1 
340;05958004;Arnsberg;8,4 
